id,date,nremhr,rmssd,full_sleep_breathing_rate,stress_score,sleep_points_percentage,exertion_points_percentage,responsiveness_points_percentage,calories,filteredDemographicVO2Max,distance,bpm,lightly_active_minutes,moderately_active_minutes,very_active_minutes,sedentary_minutes,resting_hr,sleep_duration,minutesToFallAsleep,minutesAsleep,minutesAwake,minutesAfterWakeup,sleep_efficiency,sleep_deep_ratio,sleep_wake_ratio,sleep_light_ratio,sleep_rem_ratio,steps,minutes_in_default_zone_1,minutes_below_default_zone_1,minutes_in_default_zone_2,minutes_in_default_zone_3
621e32e667b776a2406d2f1c,2021-11-23,71.635,25.18,11.8,76.0,0.8333333333333334,0.65,0.8333333333333334,1486.18,38.58333,3247.6,84.26065599746474,130.0,8.0,10.0,846.0,75.2681016921997,446.0,0.0,384.0,62.0,0.0,94.0,1.0875,0.9393939393939394,1.013953488372093,0.8404255319148937,4404.0,318.0,1088.0,31.0,2.0
621e32e667b776a2406d2f1c,2021-11-24,77.691,25.755,12.0,77.0,1.0,0.675,0.6666666666666666,1539.99,38.588930000000005,4030.2,82.96050670640835,189.0,12.0,4.0,764.0,74.77092552185059,471.0,0.0,418.0,53.0,0.0,93.0,1.4814814814814814,0.8153846153846154,0.7906976744186046,1.391304347826087,5467.0,185.0,1058.0,2.0,0.0
621e32e667b776a2406d2f1c,2021-11-25,78.948,27.312,11.4,77.0,0.9,0.725,0.7,1446.76,38.53526,1918.7,83.29396408511985,125.0,7.0,7.0,906.0,76.53167819976807,395.0,0.0,352.0,43.0,16.0,94.0,0.9883720930232558,0.671875,0.8,1.03125,2605.0,180.0,1257.0,3.0,0.0
621e32e667b776a2406d2f1c,2021-11-26,72.891,27.09,10.8,73.0,0.7333333333333333,0.675,0.8,1421.32,38.54578,2705.9,79.78394631340421,162.0,0.0,0.0,741.0,74.79820251464844,537.0,0.0,457.0,80.0,0.0,87.0,1.1162790697674418,1.3114754098360657,1.3073170731707318,0.9587628865979382,3672.0,141.0,1183.0,0.0,0.0
621e32e667b776a2406d2f1c,2021-11-27,67.577,33.332,10.6,78.0,0.8333333333333334,0.7,0.8333333333333334,1557.49,38.62576,2661.3,82.52028639618139,171.0,5.0,8.0,797.0,72.67267417907715,459.0,0.0,399.0,60.0,0.0,94.0,1.0459770114942528,0.9523809523809524,0.8862559241706162,1.2604166666666667,3613.0,316.0,1124.0,0.0,0.0
621e32e667b776a2406d2f1c,2021-11-28,79.922,21.075,11.6,72.0,0.8333333333333334,0.65,0.7,1709.38,38.64198,3381.2,89.59003279737621,212.0,0.0,0.0,738.0,74.2976541519165,490.0,0.0,415.0,75.0,0.0,91.0,1.0804597701149423,1.1904761904761905,1.0239234449760766,1.0918367346938775,4589.0,600.0,840.0,0.0,0.0
621e32e667b776a2406d2f1c,2021-11-29,72.329,27.854,11.6,70.0,0.8666666666666667,0.6,0.6666666666666666,1503.83,38.675340000000006,4240.6,80.80187777101625,180.0,5.0,3.0,875.0,73.72361660003662,377.0,0.0,333.0,44.0,0.0,97.0,0.7386363636363636,0.6875,0.9095238095238096,0.7777777777777778,5751.0,186.0,1142.0,0.0,0.0
621e32e667b776a2406d2f1c,2021-11-30,74.666,28.811,11.4,71.0,0.8333333333333334,0.625,0.7,1285.16,38.67336,1831.7,82.15666010498688,82.0,0.0,0.0,1020.0,74.66410541534424,338.0,0.0,304.0,34.0,0.0,93.0,0.9534883720930232,0.5483870967741935,0.6778846153846154,0.8350515463917526,2484.0,109.0,606.0,0.0,0.0
621e32e667b776a2406d2f1c,2021-12-01,73.94,35.154,11.0,0.0,0.0,0.0,0.0,1417.15,38.695780000000006,2385.9,80.85226370135028,102.0,5.0,10.0,775.0,73.93807029724121,462.0,0.0,408.0,54.0,4.0,96.0,0.8837209302325582,0.9,1.206896551724138,0.90625,3237.0,132.0,1306.0,2.0,0.0
621e32e667b776a2406d2f1c,2021-12-02,77.61,30.068,11.2,73.0,1.0,0.525,0.7333333333333333,1853.97,38.66917,5013.9,88.14781706441057,217.0,34.0,21.0,772.0,75.32999801635742,396.0,0.0,365.0,31.0,0.0,95.0,1.0588235294117647,0.5166666666666667,0.7912621359223301,1.1666666666666667,6799.0,419.0,1019.0,2.0,0.0
621e32e667b776a2406d2f1c,2021-12-03,75.985,18.431,11.4,66.0,0.8333333333333334,0.65,0.5,1355.51,38.665960000000005,1247.9,80.76704041300314,128.0,0.0,0.0,862.0,74.72362041473389,450.0,0.0,386.0,64.0,2.0,90.0,1.0823529411764703,1.103448275862069,0.9261083743842364,1.092783505154639,1697.0,143.0,1270.0,1.0,0.0
621e32e667b776a2406d2f1c,2021-12-04,83.187,24.686,11.0,65.0,0.7333333333333333,0.575,0.6666666666666666,2151.49,38.58147,4529.0,95.37597663957068,200.0,112.0,42.0,494.0,77.17791366577148,474.0,0.0,406.0,68.0,4.0,91.0,0.9651162790697676,1.1724137931034482,1.094059405940594,1.0515463917525774,6147.0,759.0,658.0,23.0,0.0
621e32e667b776a2406d2f1c,2021-12-05,90.804,11.599,12.0,74.0,0.9,0.775,0.5333333333333333,1703.37,38.455070000000006,4127.5,97.45340788072416,130.0,39.0,32.0,914.0,78.74438381195068,325.0,0.0,290.0,35.0,0.0,92.0,0.8372093023255814,0.5932203389830508,0.6274509803921569,0.9183673469387756,5596.0,569.0,313.0,11.0,0.0
621e32e667b776a2406d2f1c,2021-12-06,78.912,24.02,11.8,74.0,0.8333333333333334,0.725,0.6666666666666666,1268.44,38.352,1296.0,83.18711723534558,83.0,0.0,0.0,970.0,78.50295734405518,387.0,0.0,339.0,48.0,0.0,95.0,0.8588235294117647,0.8275862068965517,0.995,0.6907216494845361,1759.0,113.0,974.0,0.0,0.0
621e32e667b776a2406d2f1c,2021-12-07,87.345,14.969,11.8,76.0,0.9,0.7,0.7,1593.93,38.192350000000005,5669.2,88.23645119164217,139.0,23.0,21.0,842.0,80.57817268371582,415.0,0.0,359.0,56.0,0.0,87.0,1.4285714285714286,0.9824561403508772,0.64,1.15625,7684.0,377.0,1062.0,0.0,0.0
621e32e667b776a2406d2f1c,2021-12-08,77.139,24.009,10.8,78.0,0.8333333333333334,0.75,0.7666666666666667,1454.29,38.10565,2966.4,84.35025258599951,157.0,6.0,4.0,842.0,78.96691131591797,431.0,0.0,372.0,59.0,0.0,92.0,1.0232558139534884,1.0350877192982455,1.010204081632653,0.8958333333333334,4048.0,302.0,1138.0,0.0,0.0
621e32e667b776a2406d2f1c,2021-12-09,86.486,15.401,11.8,77.0,0.9333333333333332,0.725,0.6666666666666666,1364.4,37.99983,2066.1,84.97054732880635,136.0,9.0,3.0,863.0,79.85653495788574,429.0,0.0,391.0,38.0,9.0,92.0,1.3837209302325582,0.6666666666666666,0.7959183673469388,1.2083333333333333,2806.0,218.0,1220.0,0.0,0.0
621e32e667b776a2406d2f1c,2021-12-10,81.221,19.747,12.0,72.0,0.8666666666666667,0.65,0.6666666666666666,1354.1,37.90682,4749.8,87.47042388440967,211.0,9.0,1.0,788.0,80.096435546875,431.0,0.0,349.0,82.0,0.0,92.0,0.9772727272727272,1.4642857142857142,0.865979381443299,0.979381443298969,6442.0,359.0,1077.0,4.0,0.0
